ID,skill_1,skill_2,skill_3,skill_4,skill_5,occ_1,occ_2,occ_3,occ_4,occ_5
INPFGOMQXMQO,KS120626HMWCXJWJC7VK,KS125RT75ZYS4TCFJ0H8,KSQPGV2XZO8UMNCC49LK,KS126X663B21NB77ZHSP,KS122W867PQYM4N75YWR,32131526,32131520,32131510,32171011,32101010
PPYZ8JG2RZGH,KS122NP6Q1WTCX2CYC2J,BGS5F261B8F2D74E517D,KS1230J6Z8029TC15P7L,KS122556LMQ829GZCCRV,KS123F95Y4BFF41P3Z6C,23121010,18151313,23121311,23111310,18151213
FPKP555N2R9L,KS1200H6XYN1CR0G5NZ0,KS123Y66DNRSJ1QGK9NW,KSKG9OA3NDST6929VROF,KS122556LMQ829GZCCRV,KS121Z26S4VJLQ1WXN21,19131211,19141112,19141311,19141314,19101010
YOCVVV6F4EUX,KS127D361PF0FTXDZ7C4,KS1217568CHTXMHV7V47,KS7G6NP6R6L1H1SKFTSY,ES2884E132F1A422AC8F,KS1264X6Q6902BJMLNCB,27101020,32131011,27121210,27111222,27101019
1JLIDIGGN92F,KS123YH6YZ1G0PZVVJW1,KS1217P66NK6BW72M9FH,KS1253H61TTR1FZWSRH4,ESED820E6065D9AA8D6F,KS1258T726SRJLTWL70J,19141112,19131211,19181312,19141314,19181313
NF2P091PQFMP,KS120LB6XV5409BCQ0NF,ES1054F2FC6D90C6D883,ES6A7D291D9512E8EAF5,KS124JB619VXG6RQ810C,KS1259D6L30YYG3XR3VL,32161416,32161010,32151014,32161313,31151310
XRJM4T8BP6NL,KS120PP6GL94HJDMN0TQ,KS121FD6V0JF1LKMF37Z,KS1248L77TSY3J2V2XC1,KS1267F6MSPN366LX7ST,KS127D361PF0FTXDZ7C4,19111010,19101010,19111012,19111011,19141311
AALIRPDGZ2SC,KS441K2756CXYXBG990G,KS1227Y68P23M2LCD1H1,KS122626T550SLQ7QZ1C,KS126HY6YLTB9R7XJC4Z,KS441ZY71NJGKL537RVJ,23161012,23161015,23171524,23171541,23171716
WIQ8HLSWDLR4,KS681KH79MJLQDPB9T88,KS121Z26S4VJLQ1WXN21,KS120SX6LJL1S06TG6QD,ES982199BA5F7DA745F6,KSL1KN8N0QBOUW5WSHIR,23131115,19121416,22101214,23171712,22101213
2KS1CBCIFL79,KS120LH6DHTBJYVLFKB3,KS121YX5XHV5QPYV2TXL,KS124JB619VXG6RQ810C,KS122556LMQ829GZCCRV,KS1265D6RGJL2Y4J6V5B,27111320,18151213,27121112,12101210,32171011
4LUR02TYAXY2,KS441846K903WT1RYDKJ,KS127D361PF0FTXDZ7C4,KS1218W78FGVPVP2KXPX,BGSC609667DCFB43FBA8,KS1228S6YKWXMH4M4DL7,11211010,11211211,21131010,11211014,21131110
29XB4O6PJHND,KS4420D71YWJJ5Y4Q45N,BGSD2202B2068482C30B,KS122VN73RX0QR6GMDHV,KS1200H6XYN1CR0G5NZ0,KS123MC78KV644P5DDZ0,16141210,23131312,27121210,32131011,25111410
UIJ0YXIYQBVT,KS122MP6KKDNSFRC2LXF,KS4407N6CMTCYT0NYSVM,KSIRH2MDNR85TXTQF10X,KS125MK6L8XN70ZS40ZY,KS1218W78FGVPVP2KXPX,11161310,11151110,32161313,11161210,11181210
7VXUQDRMSWJJ,KS125BH5X5W0R09ZW3B7,ESEB1D4619E6E83A061D,ES32D9DAFE37545AE8B6,ES9BD12EB76B360E0E89,ES8B867675B7DA42B6CF,21131010,21131110,21141410,14111210,32161421
LSBJLVY6L1XX,KS123MC78KV644P5DDZ0,KS124VF5YCVWCW6NR1Z6,KS4407H64CVBMTRQZRCF,KS7G55M6TRB1N24LW2P5,ES36BB7D95D0BF489852,32171022,32161416,32151018,32151014,32131526
WNLEPHVPKFA2,KS1265D6RGJL2Y4J6V5B,KS127D361PF0FTXDZ7C4,KS126HY6YLTB9R7XJC4Z,KS120XD77GTR3W3GXHBF,KS44175745H9Q0DPBDNT,25111110,25111610,25111518,25101110,25111515
YM0WBGLMY62X,KS441BB6S3TN4DL0B6KV,KS4407F6YY6SBS730MJ8,ESDF7CE5F3FC71FB92DA,KS44175745H9Q0DPBDNT,ES339417221F721DAD77,20271010,32171022,17114210,17181310,32131520
KERN6YJMK3TG,KS1210674JQVCN6F1V19,KS127P86WSCDXYK8C6KW,KS122556LMQ829GZCCRV,BGSDD5FB715C9C84D8AE,KS1219261TYVPMGX8KVQ,32161416,26131114,14111115,32151013,32161415
Y6QR7E563025,KS440C365HRHPM9VQDFF,KS1218W78FGVPVP2KXPX,KS121Z26S4VJLQ1WXN21,KS1270P6SLFCFT476Y3R,KS441K2756CXYXBG990G,11211010,11181017,11211014,11211211,11171017
3QIUA08EKXDR,KS124FP642Q7P7TBPPZN,KS124046TRJDP25WFPYC,KS127D361PF0FTXDZ7C4,KS12195734TLQBG7XL90,KS1227N6MSF1WZ4B566W,27121313,27111214,23161012,27111222,27121210
0YUCQEFRSATQ,BGSDD5FB715C9C84D8AE,KSKJX44T33B6D4UCC8CB,ESBDDCF98E350408B753,KS1284G6MK1552WHSZ32,ES5269FD2583B0B9875C,23131110,23131115,16131015,32161416,23171310
XMABL30X0TAT,KS123J07373VSJ0QY7BN,ES6307DDE7C7ABFDEA76,KS122556LMQ829GZCCRV,KS441FM75ZDSSYXG6M84,KS123X777H5WFNXQ6BPM,23151115,23151111,23151114,23151116,23151112
PW3HHIGVUMMW,KS124046TRJDP25WFPYC,KS7G747655VG23WXMS9B,KS126SW5ZZYP3HXXPX1X,KS124DX6G31F5M9ZHNGC,KS125F678LV2KB3Z5XW0,11151110,11151210,11161610,11151010,11181210
764623AHW9TT,KS1248T6MC5L69MZ2L3R,KS127ZG6DBSF76WF7VYX,KS1218W78FGVPVP2KXPX,KS125RT75ZYS4TCFJ0H8,KS121Z26S4VJLQ1WXN21,32131526,32131520,32131510,32101010,32171011
87SW1K9M94UZ,KSFJRPQN2KI79W0X0BU6,ES99B020D66F6670BCA6,KS441K2756CXYXBG990G,KS126V0690FS8FFVY4M3,KS120XD77GTR3W3GXHBF,32101113,19111012,25111110,19111010,19111011
BLWD8M7AMNDI,KS1264X6Q6902BJMLNCB,KS120VB76P5WB69FVNRT,KS122NX79W5LSNS07C02,KS128F95XCFH4CGXN4H3,KS441626TDSV2J6GBB86,23121010,23111310,23121311,23121312,32131311
RPUYD6I5HO9C,KS1218W78FGVPVP2KXPX,KS121B46N5FP9H8BB3YX,KS441DK5ZDF8Q8FWL19R,KS122556LMQ829GZCCRV,BGSACC7757544DA7245A,26161110,14171110,25111110,25111310,25111610
OJZCDUSCUNK0,KS121DY6DT8LNYJL7FZ1,KS120RN6FDTS9FLCH3T0,KS123X777H5WFNXQ6BPM,KS125F678LV2KB3Z5XW0,KS124TG6C6GQ3RGYBJ3G,22101214,25111310,25111610,25111110,22111215
CKU3CQBHEYYS,KS120BV6SR75RBKQH0G3,KS122SG5Y0Q5YQM7V8KT,KS126DB6T061MHD7RTGQ,KS441DK5ZDF8Q8FWL19R,KS122556LMQ829GZCCRV,23171541,23112013,23111410,23171810,32121010
8DF2F5NK4OTB,KS122556LMQ829GZCCRV,KSVVWH5AXAD8NV6JH42J,KS7G7LT731301PM8PGN8,KS120626HMWCXJWJC7VK,KS7G747655VG23WXMS9B,32151016,21131110,21111110,21121010,32161010
QSY9ISIW39LL,KS7G55M6TRB1N24LW2P5,ES76F4C57A88877D6D64,KS1213Q5Y632QWZ7PVVS,KS1200771D9CR9LB4MWW,KS125B569R313XT23LHY,23171712,23171524,23171716,26141910,14171410
Y0XAOBK02LVU,KSKJX44T33B6D4UCC8CB,KS122CZ71K19596XHQ92,KS440F763Z9F5J9LWYZ2,KS1258T726SRJLTWL70J,ES8B867675B7DA42B6CF,21141210,23151115,23151111,23151114,23151112
NYMSORQETJDH,KS1224W5XSXCJBNSLLVX,KS122YN6108R0RSDXXRC,ESE4C6DAB864E4F13841,KS121Z26S4VJLQ1WXN21,ESDCBB1A644EC7C47023,23151115,27121313,27111222,27111214,23151116
RYOZDPPBQUAK,KS124G66QWSYM012SWS5,KS1282M68WL9T4YH3SLF,KSY51ARG5IAOJ5WCYU1H,KS1203B66DJG8T72WTJ4,KS124QR6F19BX4WPMW1H,27111320,27111314,18191516,11221117,18151213
12LC9BGJQ0AQ,KS1253H61TTR1FZWSRH4,KSKJX44T33B6D4UCC8CB,KS1218W78FGVPVP2KXPX,ES6204EEE269AF03D4C4,ES61B16E3FAFBE6032D3,23131110,16151010,23131115,16131015,23161012
9WTDNAPGFHTN,KS125DK6CWSVBTFV17WW,KS1216S730KDHL8VWDJP,KS7G0C36YW29VS8KPC05,KS1277066YN3Q5FG996N,KS120XP636CB5432F5TP,23151115,23151114,32131111,23151111,23151116
486D43I21PU8,KS124JB619VXG6RQ810C,KS124JB619VXG6RQ810C,KS1218B62M9QRBY8WRSK,KS1200H6XYN1CR0G5NZ0,KS1259D6L30YYG3XR3VL,19131211,19141112,19101010,12101212,19111011
Z0EY8LQDWB32,KS1217P66NK6BW72M9FH,ESCA52100E7DBDF47A7F,ES32D9DAFE37545AE8B6,KS1241P6PXRCKTDSWHTV,KS125LY66QGRYZZSN05Z,21131010,23171410,21131110,23171310,11221117
6MKZRRK6UJVB,KS120GV6C72JMSZKMTD7,KS120BV6SR75RBKQH0G3,ES8F73CC75C618D72F72,KS120JQ70DXY0GB5YQJ1,KS4407F6LZF0HWKYBHGL,32151010,23111410,32171018,23171611,23111310
NIDP3LDJD1XB,ESED820E6065D9AA8D6F,KS1265D6RGJL2Y4J6V5B,KS1287R64YNBZGR50Y1N,KS680KR72KH02C5GM5TY,KS128DZ68M9F17B4YZ3P,16141210,27121210,23131311,32131011,23131010
T2MD8W1SAGML,KS13USA80NE38XJHA2TL,KS32GY4110WU526QV10S,ES9BE5A8BB4E658D7B50,KS441G8674MJW487GW93,ESE1B279F38C73E025BD,23171510,23171528,21131010,16141210,23171541
COO004OOIIUH,KSQ39IM6T1T6MCGAI2LO,ES42391121D6FF9F1DCE,KS1218W78FGVPVP2KXPX,KS1203W702ND09XHKJR5,KS1259D6L30YYG3XR3VL,12131213,12101212,12101210,12101310,20231010
HOQ5E7L7W05Y,KS1284G77CJNY040QM7B,KS121T569X502KJPS0F3,KS7G0C36YW29VS8KPC05,KS441626TDSV2J6GBB86,KS122HX6PBGP63G658SX,19131111,19131110,19131112,11221117,19121210
D7NC2DZDRHEZ,KS124QR6F19BX4WPMW1H,KS122556LMQ829GZCCRV,KS121YT64JHV8Q1MLFRH,ESFA9982A2A945E439CB,KS126L563YF9YNQQQ832,21161310,21161211,21161110,21161210,21121110
00H4FL7Q15WH,KS125WR68JRPG2YBFPP3,BGSA09D67D5649D8559E,KS1227N6MSF1WZ4B566W,KS123FS6SM7YBY0BS2T7,KS7G2FX6L5L0NXGGHKMH,23161012,23161015,19121416,19151010,32121010
LP81L51FLMNA,KS1265F71V3PY4KH0JW5,KS441K2756CXYXBG990G,KS1219W70LY1GXZDSKW5,KS128F265DV4XTBR70H7,ES8B03DAD3B526316ED9,19121416,32131312,19161111,27111320,19121011
N8Z4C0X2HYVE,KS123HX665YR92MSC607,ES822855542484300B1C,KS1203W702ND09XHKJR5,KS121Z26S4VJLQ1WXN21,KS7G4YT72YHJ3BVJ4P56,17141810,17141410,17111910,19111011,23151411
D13UG3ZJ395E,KS4402B69W05DMZGMV9R,KS128F265DV4XTBR70H7,KS441846Q382NVKJSSC7,ES4E3148857AA502599E,KS122556LMQ829GZCCRV,19121416,32131312,19161111,19121011,19161110
M3HKYZ1QWJ35,KS120H6772VQ0MQ5RLVD,KS4425C7820LCHZS7VGX,KS121F56HCNN8HS317LM,KS127D361PF0FTXDZ7C4,ESAB2C2E5E7E78A3527D,27101110,32131011,27121210,13141011,27121510
NVTNIC487BXK,KS1218W78FGVPVP2KXPX,KS1213Q5Y632QWZ7PVVS,KS441846K903WT1RYDKJ,KS1218W78FGVPVP2KXPX,KS122556LMQ829GZCCRV,21131010,21131110,26141910,14171410,21121210
UDSQNCUYK2VF,KS1226Y6DNDT05G7FJ4J,KS1203W6419RJG2KW4QS,KS7G0GK76JGSBRD484V1,ESB38820A543FA4E3969,KS121YT721BY2F3M5YDR,19111011,19111010,20321022,19111012,19101010
3Q1D05AQRJS9,KS1282R607CFYF1FWJ74,KS441K2756CXYXBG990G,KS1267F6MSPN366LX7ST,KS122C06Z8NDM5G6NYNT,KS125025Z8ZHJCJMPF7T,23151115,23151112,23151114,23151111,21121110
AB05DWJATE4V,KS1200H6XYN1CR0G5NZ0,KS7G4ML61B2JX1H1003Z,ESAEEF5760144B8210FD,ESB3BCBBB4C6E59DE5DC,ES249EC655339813E06E,16141210,32131011,16141110,27121210,27101110
8J0WE511KPKW,ES99B020D66F6670BCA6,KS1203W702ND09XHKJR5,KS123X777H5WFNXQ6BPM,KS12027766237GNG6G37,KS125Q164VVZ10LN2FBN,18131310,26151114,18131210,26151214,14111210
QYM52XG8P6BE,KS126J66PFQ93LBH7999,ES20CECA4FF83ECE8196,KS120FX64YN9QHCWS5KM,KS1281M7573BG4S5QKMT,KS1200771D9CR9LB4MWW,20341221,11181012,20311910,20171810,20341222
RZVZZG9BCDC2,ES93374D273ED49FAFEA,KS125F678LV2KB3Z5XW0,ESC0349B42B117848E6E,KS122556LMQ829GZCCRV,ESAC4826A55A72E23ABD,19101010,19141311,19141110,19131211,19141112
XLPU0DK0GET8,KS123Y170JP7JBSFVBSS,KS122556LMQ829GZCCRV,KS123Y170JP7JBSFVBSS,KS127PY6XCQSQ6R44N9K,KS4420H75G906GRK0QJZ,13101010,20251110,20251510,23171528,20341110
X08DW54I3O6G,ESE8E6C89348587B4CCC,KS9859HJ5UHFJ7ODS0ZM,KS441LY691MT0N689MWR,KS127D361PF0FTXDZ7C4,KS441846Q382NVKJSSC7,23131115,23131110,23131116,23171712,32161416
ZTGBIBF57J2X,ES2BB25DB544B26CD7AA,KS125B56QRYZLXXCSM5Q,KS1203X6ZDCNW2J3RC4X,ES899BA440FA3441F22A,KS120076FGP5WGWYMP0F,19111012,19111010,32161311,19111011,32121312
BV0DEOEGEZQ0,KS1218B62M9QRBY8WRSK,KS127R26PVSGVL35D7L1,BGS8D98954E4BDDA9679,KS1265D6RGJL2Y4J6V5B,KS123X777H5WFNXQ6BPM,19121416,19121510,19121511,19121413,19121110
CKOM5F33DNRE,KS441DK5ZDF8Q8FWL19R,KS683TD6K9QRLNY1PHN1,KS1218W78FGVPVP2KXPX,KSYS066TY12NQ9C68N2K,KS127TJ5WC2Q9Q8NG2PC,11161310,32161415,11161210,11151110,21171010
0T2NCN47DVCF,KS441DK5ZDF8Q8FWL19R,KS122556LMQ829GZCCRV,ES886154C56DD7EB0AFF,ES4E55E2CC427CF883C3,ES3EFC93721B8E5BDC8D,23171521,23151010,23151020,23151016,23151011
QRUEYS2N3K87,KS681KH79MJLQDPB9T88,ESD45EAB54A83A5255D6,KS122VN6PXLVQXP4ZP9Q,KS4424364KPJX7Q4X3YC,KS7G09N768FLPTYZWXWV,23131110,23131115,23151215,23161111,16131015
PP0KLX5RYIAR,KS1287M692W39DYZN8ZZ,KS1226L6XYT1N27WRYJM,ES2598358CF9F778ACCA,KS1224W5XSXCJBNSLLVX,ES88252AFA8F7CBC7420,27121313,27111214,27111222,32131011,27121210
FZQ1W09YW3DP,KS123MG67CDW1C9WF2MR,ESDF44DC766ED1E22E32,KS680KR72KH02C5GM5TY,ES932A5EE6AD7069CE61,KS441ST66XY7925GFPCM,16141210,19101010,27101212,19141311,19141110
6IAQIIJNN0DY,ES65621B26F53842D8BE,KS680KR72KH02C5GM5TY,KS124F463KMJQGJ9DGGV,ESDDA01F465DF2A76CE5,ESDABCAE52DA74894314,19171115,19171212,23171524,27121313,27111214
ZRAD8EJPMLNL,KS124046TRJDP25WFPYC,ES3C8650B6A0820DAFF4,ESC7ED06EEAC1B209A6C,KS127D361PF0FTXDZ7C4,KS1212B6QR5SK1LSD4S4,27101024,27121510,27101212,27121313,27121210
AJ4MH7LKY55W,KS1258D71GC65F25H9TH,KS1218W78FGVPVP2KXPX,KS123X777H5WFNXQ6BPM,ES87885D4EDB576917C4,ESF586319EAC399E9394,11171012,11181014,11171013,25111110,11181013
00AA79Z67YYK,KS7G2F36GFX1K55V6GK4,KS121W46CJXQ5ZQ506MS,KS122C06Z8NDM5G6NYNT,KS122556LMQ829GZCCRV,ESDA036258BA481E3518,15101010,32131213,15101112,15111011,15111014
CR2L6BGRT4LB,KS122556LMQ829GZCCRV,KS1259D6L30YYG3XR3VL,KS124JB619VXG6RQ810C,KS121Z26S4VJLQ1WXN21,KS124QR6F19BX4WPMW1H,21131010,32131311,27121210,32161416,32131526
6T5BC1U0ZQ3G,KSKJX44T33B6D4UCC8CB,ES5515E43EB7FBC6BB6A,KS122VT6S2JJ5C5D80NF,ES32D9DAFE37545AE8B6,ES3D0D72D0902084BC20,21131010,21131110,19161111,14111210,14111117
GA41IZXTNSRT,KS123X777H5WFNXQ6BPM,KS1218R61L2LHV8J334J,KS1217P66NK6BW72M9FH,KS123X777H5WFNXQ6BPM,KS121YX5XHV5QPYV2TXL,19141112,19131211,19141314,12101210,12101310
J7IZVA3T862V,KS4425C7820LCHZS7VGX,KS120SQ5W4Q57JMD2Y81,KS127RR61H1X4CYBBZF5,KS120RN6FDTS9FLCH3T0,KS128HF6HV6ZFR1RR2GC,12101310,12101212,20231010,12131213,19161012
WB2SEREV361X,KS122Q96S1LT3253TW3H,KS4415B77WWH2WCSVHCV,KS127YF631YF6JYZNX9P,KS126SG6WPC673G28PWN,KS1248T6MC5L69MZ2L3R,32161010,32161416,21121210,27111222,21131110
B0B1YOA8OS23,KS121FD6V0JF1LKMF37Z,ES84406857CBEEFACE95,KS127QD6R8SVZFYYKLLM,KS1244J76BBG2CTNYHYR,KS1282077S8NZPGMNQ9B,23171712,23171524,21131110,23171541,23171511
VRJO59VRYR26,ESD45EAB54A83A5255D6,KS13USA80NE38XJHA2TL,KS123L569RWQVSYWRM2F,KS1282M68WL9T4YH3SLF,KS44086772RVPJQ1SVW6,27111320,24151213,31141110,27111314,24151313
GQ7P7SWVTQQK,KS121416Y3FSJSQY10G6,KS7G747655VG23WXMS9B,KS441VT5Y6FNS7YNVML5,ES39AD880B8568B98D8E,KS1218W78FGVPVP2KXPX,32151013,25111110,32161416,32151014,25111518
K26GFXAMHV1F,KS6840J6LR0TLQ86LZJC,ES51980193663083AED5,KS126X663B21NB77ZHSP,KS126HY6YLTB9R7XJC4Z,KS123H56W4F21M098TMZ,20331014,15101115,20111310,23171524,23171712
K1PBCD6FXNOQ,KS124QR6F19BX4WPMW1H,ES57AC32F3207A1E9577,KS1267F6MSPN366LX7ST,KS123HX69V95SC2NJZYZ,KS1218W78FGVPVP2KXPX,23171310,23171410,27111320,20351010,11221117
R7DOYFY5746S,KS441S06L3NZBK0D6JM8,KS123DH6XGCM7J9P0G1F,KS7G2VT72L9WMFRCG4G0,KS125S56Y4CXSJHQHCZJ,KS126ZK60X10ZQ7DRFLR,18151213,18151012,20231010,18151710,20231210
QUA2F9TO0WZN,KS1219570C4LCP9ND4FH,KS121W46CJXQ5ZQ506MS,KS127D361PF0FTXDZ7C4,KS2K20M4MLJI9Q21SHI4,KS123MC78KV644P5DDZ0,19141112,11221117,19131211,19161012,19121011
5UZYDP0LO2K9,KS123X777H5WFNXQ6BPM,KS128275ZSJDZ37SNG87,KS7G6NP6R6L1H1SKFTSY,KS7G7LT731301PM8PGN8,ESEB1D4619E6E83A061D,11191413,11111215,17171610,17121116,11191410
YTK5LBCHY3T5,KS127M36PQPZLCDRJ5FB,KS120LM67JL5MMR5B7PJ,KS1200H6XYN1CR0G5NZ0,KS122556LMQ829GZCCRV,KS1259D6L30YYG3XR3VL,23161012,19121416,19121511,23161015,19161111
8M46H4AH5KTA,KS122LQ6RXJYLR4XGJS7,KS122PG64BT2BT6X15HF,KS124JB619VXG6RQ810C,KS1218W78FGVPVP2KXPX,KS126HS6R7MH1W08PMVR,15101116,11211010,11181017,11171016,20291110
G3JBRRD44NDV,KS124DX6G31F5M9ZHNGC,ESF6E4B693E3BDEFE86D,KS122556LMQ829GZCCRV,KS1245J64SDYL4XNN9G5,ESED820E6065D9AA8D6F,25101110,25111110,25111610,25101210,25111518
UNLPAIH0P4E0,KS121Z26S4VJLQ1WXN21,KS1258C6J7BK2F84V8FC,KS126X663B21NB77ZHSP,KS1287M692W39DYZN8ZZ,KSQPGV2XZO8UMNCC49LK,27101018,27101110,21111110,27101012,32131011
XTNJS18L9GJ4,KS1218W78FGVPVP2KXPX,KS1227Y68P23M2LCD1H1,KS122HR72S509QHX31QQ,KS127LZ60D9NQ074RJP1,BGSDD5FB715C9C84D8AE,27121313,27111214,27111222,23161012,19121416
CGSPFRJ2NWBA,KS123YD6FKBRB6PCBPMJ,KS125HH5XDBPZT3RFGZZ,KS122D46PJ09YVSBV9DW,ESB7D4D9034BC8B2CAB1,KS4403G6XNX5KJSD906W,21121010,20251010,21111510,21121110,21131110
WFAPG0JG3YTI,ES6978BEA54073B22038,KS122CH79G2KSBRRJHTN,KS122LZ73LBCYNVBL9N7,ESC1166A9FAE0B23BDCA,KS121W46N4VQRL4M1NZ2,27121313,27111214,27111222,27121210,32131011
WLIUVJ40Y52Y,KS1206V6K46N1SDVJGBD,KSN64UK0Y12HKNZI2JD7,KS124JB619VXG6RQ810C,ES93374D273ED49FAFEA,KS440Z26T60HXNGBDLL2,27101212,16141210,32131011,27121210,27101110
G4G7NIE3FKP9,ES99B020D66F6670BCA6,KS124QR6F19BX4WPMW1H,KS120ZD60D0C13NZ0W00,KS680KR72KH02C5GM5TY,KS122W867PQYM4N75YWR,11151210,26142010,26101517,11151110,11221117
6ZSSJNJ8TH1P,KS127M06S0HXCWLR8CDJ,KS127D361PF0FTXDZ7C4,KS126SW5ZZYP3HXXPX1X,KS128866SHL94J005TTG,KS122556LMQ829GZCCRV,27111320,27111314,27111322,23171310,19101010
UDKTMONRVBJF,KS0R7EAFEF4YURUY3RZR,KS1203T6J7F2P3TG6Y6K,KS1270P6SLFCFT476Y3R,KS122556LMQ829GZCCRV,KS0OX58VDQ5P1TCYANAN,32101110,32171011,23171510,23171541,23151215
ZR8346AW0EWA,KS120GV5ZXR64CJLL1J4,KSQPGV2XZO8UMNCC49LK,KS121YX5XHV5QPYV2TXL,KS127D361PF0FTXDZ7C4,ESB13CB1EF6E7151141A,27121313,27111214,27111222,27121210,32131011
8ZOI9HDV9NM3,KS1227V6WBR3BH3SJYSZ,KS7G2F36GFX1K55V6GK4,KS61D1BF7H22K0UZ9C3V,KS120HT6RV5641N06YXT,ESE8ED62932D770B73EA,23171528,23171541,23171710,23171540,23171524
XPUDC62G3AUT,ES7BE2AE9C9CE72AE2E1,KS122CX79LYK5C881P71,KS1218W78FGVPVP2KXPX,KS120PQ6XD1JWMFQVJNW,KS1200578T5QCYT0Z98G,11191013,18161310,23151115,23151111,23151116
A44LZ6V7S7O4,KS126SW5ZZYP3HXXPX1X,ESEB1D4619E6E83A061D,KS122556LMQ829GZCCRV,KS120LB6XV5409BCQ0NF,ESFA9982A2A945E439CB,23161012,15111013,23161015,23161016,23161210
QZTGBCQTAIJ8,KS123X777H5WFNXQ6BPM,KS440ZZ6HJGY92HPTWCV,KS121TR61G9J1BMSLHH5,KS120SR6WD1FP76Z6GC2,KS123X777H5WFNXQ6BPM,32151012,15111013,21131110,32151010,21131010
21W2KJNVFOM3,KS122VW78Q67XR4C3ZDW,KS127ZG6DBSF76WF7VYX,KS1217P66NK6BW72M9FH,KS1265F71V3PY4KH0JW5,KS121W46N4VQRL4M1NZ2,27111320,21161310,27111314,21161110,32131526
LA8S8HMBR5XQ,KS127D361PF0FTXDZ7C4,ES113E8C04580A7A1680,KS120GW6MQV89ZGTQ4GF,ES77E58409C583EA9FB3,KS127PY6XCQSQ6R44N9K,13101010,20251110,20251510,22111214,20171810
O6YVPDKFEEKO,KS122556LMQ829GZCCRV,BGS728518228C0E9B62C,KS121Z26S4VJLQ1WXN21,ESF707BD3D8541EC62C5,KS127JM79FJ5MC2D5VH6,25111610,25111310,25111110,25111518,17171610
OFVYG72VWMD5,KS7G0S16FTG6TB0QZD2F,KS441K2756CXYXBG990G,KS4425C7820LCHZS7VGX,KS122FM6NS52BCDZ7GWT,KS126M166T8716PPYKSG,21111510,21121210,21131110,21121010,21121410
22HR5SOSC0WH,KS1218Y74WJ6YV4KH0DM,KS1222C6WKYWRKRXQCR0,KS440LQ6G9FXYT6C7SWN,KS122556LMQ829GZCCRV,ES6C7324B9377A38E0D5,27111320,27111314,23171310,23171541,27111322
RLEXDW6LQWLV,KS124QR6F19BX4WPMW1H,KS1249B6TDJKXZHCZ3NN,KS121XY60R6Z5C3R172K,ESFA9982A2A945E439CB,KS1265D6RGJL2Y4J6V5B,20331033,20171810,18171015,20171811,20171812
KX1S9XKA4LIT,KS125396806XPV2Z8XQ6,ES1EB25A1B677F1EAE85,ES6C29DABFE2921A7EA3,KS128275ZSJDZ37SNG87,KS441LF7187KS0CV4B6Y,23171524,23171712,23171511,23171541,19101010
HD7WG11SXXRP,KS126D668BLGSC15GFLS,KS122LQ6RXJYLR4XGJS7,ES51980193663083AED5,KS1282N6NQMZ95M1HJ7L,KS1282W6V4RX7LC1FDH9,15101115,32131527,23171310,15101112,15101116
8U4F5Y7GE7MG,KS1217R6SMDJ0WQHN6LK,KS125MK6L8XN70ZS40ZY,KS122556LMQ829GZCCRV,KS126SW5ZZYP3HXXPX1X,KS121YT721BY2F3M5YDR,14111117,14111115,14111210,14111114,14111116
E64SKBCBDPDX,BGSEE1E1C4671622F63B,KS120436N14BN10FM7W8,KS1217P66NK6BW72M9FH,KS1218W78FGVPVP2KXPX,KS1222J74V913YX7MFYV,19111010,19111011,19111012,32161419,19101010
1BFW7JN23648,KS1259D6L30YYG3XR3VL,KS441NS6G86NC7BV1S6Y,KSQPGV2XZO8UMNCC49LK,KS126HY6YLTB9R7XJC4Z,KS4415H69VWMG9JC170Z,23161015,23161114,23161012,23151016,11151010
4N89QKNS832E,KS44175745H9Q0DPBDNT,ESEB1D4619E6E83A061D,KS126X663B21NB77ZHSP,KS1207164CW5X2SJPW43,KS1248T6MC5L69MZ2L3R,16141210,16141110,32131011,27121210,27101212
87J5IE3LVO0I,KS4407Q5Z676WM9G2VTW,ES39E5C01E1593CE9E72,ES8F73CC75C618D72F72,KS124QR6F19BX4WPMW1H,ESEB1D4619E6E83A061D,25111310,36111110,27121310,32131526,32161418
3JCZUCQMRUNJ,KS123F95Y4BFF41P3Z6C,KS1219863VWXPRZL5LG2,KS120B874P2P6BK1MQ0T,KS1218H6YTH21VYCT4YN,KS1218W78FGVPVP2KXPX,19141311,19101010,19141110,19101710,19141310
JGFHZ52QZSKH,KS441S06L3NZBK0D6JM8,KS1205H6HZDXGDV2R0QZ,KS127ZG6DBSF76WF7VYX,ES8B8C52EA70D3BD184E,ES76F4C57A88877D6D64,22101214,22111215,22101210,22101213,22111216
UFXWT4SNHFOQ,KS120SQ5W4Q57JMD2Y81,KS124JB619VXG6RQ810C,KS1205G5ZKS8ZZWVPM9Y,KS123HX69V95SC2NJZYZ,KS124546V0PF3HLQZ78V,11151110,11161410,32161416,11181210,23161012
AG75TO3E1E42,KS122C06Z8NDM5G6NYNT,KS1218W78FGVPVP2KXPX,ESA91D8112EB9ECA3570,KS1241L7737YL9MVMX76,KS120KK6YQY9YQSK6DKW,23161012,23161015,23171611,11111012,23151016
UBB9MIT3VHTN,KS122Y76M1VFPXR6TWC6,KS122BM7899YNC6504SP,KS120VC7108H86J50CYW,KS1280B68GD79P4WMVYW,KSMR7JUMAR3WHRWW5087,27101212,27111222,27111211,27121313,27121510
